text,date,category,processed_text
#New#YorkDailyNews | The death toll from #Mexico's magnitude 7.1 earthquake... https://t.co/Lr5YCKiOED https://t.co/haSHvd9bLc,02_10_2017,injured_or_dead_people, new yorkdailynews the death toll from mexico magnitude earthquake 
Kim Kardashian Makes Plea for Earthquake Victims With Magazine Cover Spread https://t.co/Ns0ODxlnmr https://t.co/m8D3xVzVvk,02_10_2017,not_humanitarian,kim kardashian makes plea for earthquake victims with magazine cover spread 
Forgotten in life and death: inequality for Mexico's invisible underclass after quake https://t.co/1hxJoxWTQl https://t.co/j20MhVuV9H,02_10_2017,injured_or_dead_people,forgotten in life and death inequality for mexico invisible underclass after quake 
An Incredibly Powerful 7.1M Earthquake Just Struck MexicoÂ City https://t.co/wkWR4ABOQG https://t.co/Dv4WjdIhdg,02_10_2017,other_relevant_information,an incredibly powerful earthquake just struck mexicoâ city 
"Help CENOTAPH Drummer Rebuild His Home, Destroyed By Earthquake In MexicoÂ City https://t.co/Kdslz1Fkr3 https://t.co/QH3oJO9PSM",02_10_2017,not_humanitarian,help cenotaph drummer rebuild his home destroyed by earthquake in mexicoâ city 
Dr Steve Godby @TrentUni comments on Mexicoâ€™s preparedness for the latest earthquake. https://t.co/cEFsEGE8YG https://t.co/8E0c3QOliF,02_10_2017,not_humanitarian,dr steve godby comments on mexicoâ preparedness for the latest earthquake 
"Few Californians have earthquake insurance, but interest has jumped since the Mexico quakes https://t.co/PohK8ikRk8 https://t.co/BdRAuPPSZh",02_10_2017,other_relevant_information,few californians have earthquake insurance but interest has jumped since the mexico quakes 
'Snakebot' deployed for urban search and rescue after Mexico City earthquake https://t.co/HP7G6usQGx https://t.co/TcuCqvqe3h,02_10_2017,rescue_volunteering_or_donation_effort, snakebot deployed for urban search and rescue after mexico city earthquake 
Questions of government oversight in building permits rise in aftermath of #MX Earthquake https://t.co/d2FzVR4SP4 https://t.co/E9JVTjJ8xY,02_10_2017,other_relevant_information,questions of government oversight in building permits rise in aftermath of mx earthquake 
#EnriqueRebsamen School in #MexicoCity Barred from Operating https://t.co/n1J2ZeJSfo #MexicoEarthquake https://t.co/1hyvAg1SYN,02_10_2017,other_relevant_information, enriquerebsamen school in mexicocity barred from operating mexicoearthquake 
Ready for a coloring book the earthquake. #mexico #puebla #Oaxaca Kids meeting #Frida-chan!#Fridatherescuedog https://t.co/qBV54OqxET,02_10_2017,not_humanitarian,ready for coloring book the earthquake mexico puebla oaxaca kids meeting frida chan fridatherescuedog 
Mexico Revokes Permits of Schools That Collapsed inÂ Earthquake https://t.co/2JrvrXqRhK https://t.co/VAwdSb0V1X,02_10_2017,other_relevant_information,mexico revokes permits of schools that collapsed inâ earthquake 
Local woman details Mexico earthquake https://t.co/ctMVP6J4Qd https://t.co/lqq9nlDSqt,02_10_2017,affected_individuals,local woman details mexico earthquake 
First day at #P&amp;G #Geneva! Already impressed by their proactive support to the #mexicoearthquake https://t.co/6qII8RMkRy,02_10_2017,rescue_volunteering_or_donation_effort,first day at amp geneva already impressed by their proactive support to the mexicoearthquake 
Cuba Sends Doctors to Help Mexicoâ€™s Earthquake Victims https://t.co/4vWTXY7KSR #solidarity #internationalism https://t.co/y2MCZYjlMn,02_10_2017,rescue_volunteering_or_donation_effort,cuba sends doctors to help mexicoâ earthquake victims solidarity internationalism 
NiLP Report: Inequlities of the Mexico Earthquake https://t.co/CO2s2Qr51K https://t.co/smxA6acfTX,02_10_2017,not_humanitarian,nilp report inequlities of the mexico earthquake 
Expert: Itâ€™s Just A Matter Of Time Until Mexico City-Magnitude Quake Hits Sacramento https://t.co/eZRkIaPa0K https://t.co/1UNHy9PHHW,02_10_2017,other_relevant_information,expert itâ just matter of time until mexico city magnitude quake hits sacramento 
Subsistence helps send aid to Mexico earthquake victims https://t.co/YmPgBrxmpJ @NoradNorthcom https://t.co/AEjtdtboko,02_10_2017,rescue_volunteering_or_donation_effort,subsistence helps send aid to mexico earthquake victims 
"RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB",02_10_2017,infrastructure_and_utility_damage,rt historic buildings in mexico have been damaged by the earthquake 
"RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB",02_10_2017,infrastructure_and_utility_damage,rt historic buildings in mexico have been damaged by the earthquake 
"RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB",02_10_2017,infrastructure_and_utility_damage,rt historic buildings in mexico have been damaged by the earthquake 
"RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB",02_10_2017,infrastructure_and_utility_damage,rt historic buildings in mexico have been damaged by the earthquake 
"Toys, clothes, shoes, books all going to Mexico for earthquake victims https://t.co/S31LaNnkn7",02_10_2017,rescue_volunteering_or_donation_effort,toys clothes shoes books all going to mexico for earthquake victims 
#mexico 7.1 about earthquake. More explantion on my blog : https://t.co/SsVYpLWPmH #painting #artoftheday #mexique https://t.co/ygdsCZizVZ,02_10_2017,other_relevant_information, mexico about earthquake more explantion on my blog painting artoftheday mexique 
#mexico 7.1 about earthquake. More explantion on my blog : https://t.co/SsVYpLWPmH #painting #artoftheday #mexique https://t.co/ygdsCZizVZ,02_10_2017,other_relevant_information, mexico about earthquake more explantion on my blog painting artoftheday mexique 
#mexico 7.1 about earthquake. More explantion on my blog : https://t.co/SsVYpLWPmH #painting #artoftheday #mexique https://t.co/ygdsCZizVZ,02_10_2017,other_relevant_information, mexico about earthquake more explantion on my blog painting artoftheday mexique 
#mexico 7.1 about earthquake. More explantion on my blog : https://t.co/SsVYpLWPmH #painting #artoftheday #mexique https://t.co/ygdsCZizVZ,02_10_2017,other_relevant_information, mexico about earthquake more explantion on my blog painting artoftheday mexique 
@pancho5757 @MikeyTriggs Mexico's earthquake victims can't even get donations bc of cartels! https://t.co/6GqtRGcS72,03_10_2017,rescue_volunteering_or_donation_effort, mexico earthquake victims can even get donations bc of cartels 
"Ultra Mexico Offering Discounted Tickets, Giving Back To Mexico City Earthquake Relief https://t.co/gnHdEZQ2W7 https://t.co/0btILVlcvk",03_10_2017,other_relevant_information,ultra mexico offering discounted tickets giving back to mexico city earthquake relief 
Please help support and share !!! #LasVegasShooting #mexicoearthquake #PuertoRicoSeLevanta https://t.co/yMz4Fvegol,03_10_2017,not_humanitarian,please help support and share lasvegasshooting mexicoearthquake puertoricoselevanta 
Please help support and share !!! #LasVegasShooting #mexicoearthquake #PuertoRicoSeLevanta https://t.co/yMz4Fvegol,03_10_2017,not_humanitarian,please help support and share lasvegasshooting mexicoearthquake puertoricoselevanta 
Please help support and share !!! #LasVegasShooting #mexicoearthquake #PuertoRicoSeLevanta https://t.co/yMz4Fvegol,03_10_2017,not_humanitarian,please help support and share lasvegasshooting mexicoearthquake puertoricoselevanta 
Fundrising JEDIS Gael y Diego Luna :) EARTHQUAKE MEXICO https://t.co/Yeg5lQeOnL https://t.co/aw8YPiM1US,03_10_2017,not_humanitarian,fundrising jedis gael diego luna smile earthquake mexico 
Hero of Mexico Earthquake Loves to Have Her Ears Scratched https://t.co/qOeF1rbXGe by Embalajedigital https://t.co/5xrvEIdH9x,03_10_2017,not_humanitarian,hero of mexico earthquake loves to have her ears scratched by embalajedigital 
Arriba Mexico Is the Airbnb for Homes Destroyed by Earthquake https://t.co/I09ezvJ0YT https://t.co/IY6Ti4wAQr,03_10_2017,infrastructure_and_utility_damage,arriba mexico is the airbnb for homes destroyed by earthquake 
RT @PMDNewsGov: President condoles Mexico earthquake victims https://t.co/PsuUJdAKgn https://t.co/BtK7y1DJUx,03_10_2017,not_humanitarian,rt president condoles mexico earthquake victims 
#ONTIERMexico will provide free legal advice to those affected by the earthquake https://t.co/IdEM0yn5vI https://t.co/Z25WSC4sX7,03_10_2017,rescue_volunteering_or_donation_effort, ontiermexico will provide free legal advice to those affected by the earthquake 
The LORD is calling us to repent from all forms of idolatry. @JesusIsComing_2 @ProphetDrOwuor #mexicoearthquake https://t.co/kAKiAtCiNp,03_10_2017,not_humanitarian,the lord is calling us to repent from all forms of idolatry mexicoearthquake 
America stay strong! #LasVegasShooting #mexicoearthquake #PuertoRicoReliefNOW #HoustonStrong https://t.co/5pzwrIFEL7,03_10_2017,not_humanitarian,america stay strong lasvegasshooting mexicoearthquake puertoricoreliefnow houstonstrong 
â€œRescuers Save Dog Trapped Under Rubble After Mexicoâ€™s Earthquakeâ€ á½£1á¼Ÿ2á¼ŸD https://t.co/j28WaTgUlr https://t.co/5wEjUvrCbT,03_10_2017,rescue_volunteering_or_donation_effort,â œrescuers save dog trapped under rubble after mexicoâ earthquakeâ á½ á¼ÿ á¼ÿd 
Scary Mexico Earthquake CCTV Footage! https://t.co/4kt4yTI00B https://t.co/uNsaJlBzpT,03_10_2017,other_relevant_information,scary mexico earthquake cctv footage 
FULL STORY: #SalvationArmy in #Mexico Continues #Earthquake Response https://t.co/bZ3hxBam7N https://t.co/1Q3NiRmYKM,03_10_2017,other_relevant_information,full story salvationarmy in mexico continues earthquake response 
Via my Instagram: two women walk past an earthquake damaged building in Jojutla Mexico https://t.co/yYZuSA8M0V https://t.co/PaFTYfvFJG,03_10_2017,infrastructure_and_utility_damage,via my instagram two women walk past an earthquake damaged building in jojutla mexico 
Checkout my new blog: https://t.co/s2TlgI6UvH https://t.co/ZcbjShAqHZ,03_10_2017,not_humanitarian,checkout my new blog 
"A spot of sunshine in these very dark times by @RWhelanWSJ and @WSJ: Frida, Mexicoâ€™s earthquake rescue pup https://t.co/wzR24wLPE9",03_10_2017,rescue_volunteering_or_donation_effort, spot of sunshine in these very dark times by and frida mexicoâ earthquake rescue pup 
"Frida, a Labrador, has been working tirelessly after the earthquake in Mexico. @WSJ https://t.co/QQm5gXuSRo",03_10_2017,not_humanitarian,frida labrador has been working tirelessly after the earthquake in mexico 
Need a #holiday? Check this: Earthquake in Mexico https://t.co/IThm2uDubU #Travel #FreedomExplorers #holiday https://t.co/IvrXzInp2b,03_10_2017,not_humanitarian,need holiday check this earthquake in mexico travel freedomexplorers holiday 
Earthquake experts break silence over fears volcanoes and quakes PROVES world ending https://t.co/vlyW5AzC6Y https://t.co/UoMXRFThRX,03_10_2017,not_humanitarian,earthquake experts break silence over fears volcanoes and quakes proves world ending 
"Food&gt;Bar-restaurant&gt; After the Earthquake, a Mexico City Restauran =&gt; https://t.co/bL3JKYwMSO #Food https://t.co/CaGNJuVQb7",03_10_2017,not_humanitarian,food gt bar restaurant gt after the earthquake mexico city restauran gt food 
"Mexico to Help Earthquake Victims with Tax Exemptions, Financial Credits https://t.co/37gvW1Hv4S https://t.co/ccnyysEDNM",03_10_2017,rescue_volunteering_or_donation_effort,mexico to help earthquake victims with tax exemptions financial credits 
Orillia family rallies for Mexico following deadly earthquake. https://t.co/9JdS712U8T https://t.co/ZNZNzz1NM0,03_10_2017,missing_or_found_people,orillia family rallies for mexico following deadly earthquake 
TONITE 5-9PM #TACOSFORMEXICO 100% of Proceeds going to https://t.co/FE8TFYHQd1 https://t.co/WR0ijXHLWN,03_10_2017,not_humanitarian,tonite pm tacosformexico of proceeds going to 
Oaxaca Study Abroad 2017 alumni sells fruit cups at the Latinx #Mexico Earthquake Relief fundraiser at @UT_Dallas https://t.co/lISJ9TO63x,03_10_2017,rescue_volunteering_or_donation_effort,oaxaca study abroad alumni sells fruit cups at the latinx mexico earthquake relief fundraiser at 
Metal 4 Mexico Earthquake Relief Compilation @DeadSeaRecord @ Taipanofficial https://t.co/VJhclcEKuW #Metal4Mexico https://t.co/KoDG0vKQUQ,03_10_2017,other_relevant_information,metal mexico earthquake relief compilation taipanofficial metal mexico 
Mexicoâ€™s Earthquake Generation | @splinter_news https://t.co/DoWBEE1wUI https://t.co/gmy67KhYAn,03_10_2017,not_humanitarian,mexicoâ earthquake generation 
EPN: Tragedies Have Brought Army and Citizens Closer https://t.co/t2U7CON9LX #mexicoearthquake #news #Mexico https://t.co/lhi2vq260Q,03_10_2017,not_humanitarian,epn tragedies have brought army and citizens closer mexicoearthquake news mexico 
"In Puebla, #Mexico, where churches donâ€™t stand, people still #pray: https://t.co/97U8sdDjf0 #sccatholics #earthquake https://t.co/kfAO9EkLJb",03_10_2017,infrastructure_and_utility_damage,in puebla mexico where churches donâ stand people still pray sccatholics earthquake 
Mexico City's Earthquake Alert Worked. The Rest of the Country Wasn't So Lucky https://t.co/SDvuthempq https://t.co/6PYCDdv7Pq,05_10_2017,other_relevant_information,mexico city earthquake alert worked the rest of the country wasn so lucky 
Photos that will make you want to Visit Mexico City...now! https://t.co/JcKJ5DAgxT https://t.co/t5mP1c7gsu,05_10_2017,not_humanitarian,photos that will make you want to visit mexico city now 
"Iâ€™m a restaurant owner in Mexico City. After the earthquake, I went to work. https://t.co/AAkmTkIBEM https://t.co/ikjBzFyuLR",05_10_2017,not_humanitarian,iâ restaurant owner in mexico city after the earthquake went to work 
Mexico City prosecutors open criminal probes into buildings damaged in the deadly earthquake https://t.co/Nnym5nAbSQ https://t.co/HgobOERlP5,05_10_2017,infrastructure_and_utility_damage,mexico city prosecutors open criminal probes into buildings damaged in the deadly earthquake 
Mexico earthquake hits home for Hollabaugh Brothers employees in Adams County https://t.co/Rd0b58MEkO https://t.co/NHTJ8pf95v,05_10_2017,infrastructure_and_utility_damage,mexico earthquake hits home for hollabaugh brothers employees in adams county 
Sun-Earthquake Model Matches M8.1 in Mexico https://t.co/GEzzk9tECr https://t.co/48WWjCWw5p,05_10_2017,other_relevant_information,sun earthquake model matches in mexico 
A Wave Of Natural Disasters StrikeÂ Mexico https://t.co/VGnxNjmG4D https://t.co/WEfIftXKzl,05_10_2017,other_relevant_information, wave of natural disasters strikeâ mexico 
